agent_name,issue_name,M1.1,M1.2_cost_usd,M1.2_tokens,M1.2_duration_s,M1.2_steps,M2.1,M2.2,M2.3,M2.4,M2.5,M3.1,M3.2,M3.3,M4.1,M5.1,M5.2,M5.3,M5.4
MetaGPT,scikit-learn__scikit-learn-10297,0,6.331,1238709,198.07700000000023,133,1,0.6,1.0,0.5916666666666667,1.0,0.6376623376623377,0.86,0.7558,0.8285714285714285,0.9,0.536,1.0,0.3343
MetaGPT,scikit-learn__scikit-learn-12585,0,8.058,1429031,1362.572999999997,134,1,0.7,1.0,0.72,1.0,0.7202898550724638,0.7708333333333334,0.7302,0.8421052631578947,0.8,0.4639,0.5,0.8107
MetaGPT,sympy__sympy-13480,1,5.411,1075726,72.11899999999997,42,0,0.7,1.0,0.8,1.0,0.705,0.875,0.9054,1.0,0.9,0.4713,1.0,0.7383
MetaGPT,sympy__sympy-18199,0,2.058,398149,93.96400000000011,58,1,0.7,1.0,0.75,1.0,0.7068965517241379,0.7727272727272727,0.7576,0.9500000000000001,0.8,0.4238,0.5,0.6024
MetaGPT,sympy__sympy-20801,0,10.45,2046486,268.5990000000002,180,1,0.4,0.6,0.5285714285714286,0.0,0.6106382978723404,0.825,0.7455,0.8317073170731708,0.8,0.5022,1.0,0.2907
OpenHands,django__django-11099,0,0.0299374,547448,302.02999399999993,61,0,0.7,,0.7,0.7,0.6333333333333333,0.8571428571428571,0.6872,0.9307692307692308,,,,
OpenHands,django__django-15128,0,0.10703649999999999,1763329,447.54486299999974,96,0,0.6,,0.75,1.0,0.6085106382978723,0.8260869565217391,0.5235,1.0,,,,
OpenHands,django__django-16901,1,0.1473352,1967452,655.9252859999998,103,0,0.6,,0.6875,0.7,0.5479999999999999,0.86,0.5396,0.9,,,,
OpenHands,matplotlib__matplotlib-20676,0,0.0661181,797469,270.033684,49,0,0.7,,0.8,1.0,0.7090909090909091,0.8636363636363636,0.6543,0.9181818181818181,,,,
OpenHands,matplotlib__matplotlib-22719,1,0.15391795000000003,2373192,595.3547539999998,122,1,0.7,,0.675,0.7,0.625,0.7068965517241379,0.6105,0.8588235294117647,,,,
OpenHands,matplotlib__matplotlib-23299,0,0.27970629999999996,3942575,1073.413184,202,1,0.4,,0.6,1.0,0.6598039215686274,0.7263157894736842,0.7066,0.9689655172413794,,,,
OpenHands,pallets__flask-5014,0,0.06511935000000002,1409820,877.709126,100,1,0.6,,0.6625,0.9,0.6659999999999999,0.7333333333333333,0.5571,0.9833333333333333,,,,
OpenHands,psf__requests-2317,0,0.17790035,2620259,795.5311779999996,160,1,0.6,,0.7333333333333334,0.7,0.5886075949367089,0.8181818181818182,0.6778,0.946875,,,,
OpenHands,pylint-dev__pylint-4970,0,0.10900510000000002,1738690,556.6364659999998,105,0,0.7,,0.7,0.7,0.6037037037037037,0.8541666666666666,0.6412,0.97,,,,
OpenHands,pytest-dev__pytest-5262,0,0.07186015000000003,1217439,478.27022200000005,96,0,0.6,,0.7125,1.0,0.606,0.7209302325581395,0.5723,0.8666666666666667,,,,
OpenHands,scikit-learn__scikit-learn-10297,1,0.09266199999999998,1593266,380.268084,91,0,0.6,,0.6666666666666666,1.0,0.5933333333333333,0.7674418604651163,0.5829,0.9166666666666666,,,,
OpenHands,scikit-learn__scikit-learn-12585,0,0.013591549999999999,353798,2613.6941510000006,43,0,0.6,,0.75,0.7,0.6357142857142858,0.9090909090909091,0.7114,0.85,,,,
OpenHands,sympy__sympy-13480,0,0.0628723,1022156,720.2160119999999,82,0,0.6,,0.5333333333333333,0.7,0.545,0.8108108108108109,0.5537,0.9142857142857144,,,,
OpenHands,sympy__sympy-18199,0,0.04201805,447255,589.011254,46,0,0.7,,0.75,0.7,0.5761904761904761,0.75,0.6187,0.9333333333333333,,,,
OpenHands,sympy__sympy-20801,0,0.14354330000000004,2685072,477.48743900000005,106,0,0.7,,0.7125,0.7,0.5923076923076923,0.7647058823529411,0.5406,1.0,,,,
SWE-Agent,django__django-11099,0,0.014338949999999998,88089,8.729681124023045,41,0,0.6,,0.75,1.0,0.6,1.0,0.6046,1.0,,,,
SWE-Agent,django__django-15128,0,0.06951085,361554,10.586424625027576,43,0,0.7,,0.85,1.0,0.55,1.0,0.5436,1.0,,,,
SWE-Agent,django__django-16901,1,0.12979864999999996,1829952,18.320708250903408,117,1,0.6,,0.6875,1.0,0.5293103448275862,0.9464285714285714,0.5797,0.975,,,,
SWE-Agent,matplotlib__matplotlib-20676,0,0.0362855,250324,9.775844083997072,38,0,0.7,,0.8,1.0,0.5166666666666667,1.0,0.6395,1.0,,,,
SWE-Agent,matplotlib__matplotlib-22719,1,0.014101699999999997,107140,7.208599126985064,29,0,0.7,,0.85,1.0,0.47692307692307695,1.0,0.5654,1.0,,,,
SWE-Agent,matplotlib__matplotlib-23299,0,0.043430549999999984,557717,11.744636293980875,50,0,0.6,,0.75,1.0,0.3875,0.875,0.5442,1.0,,,,
SWE-Agent,pallets__flask-5014,1,0.028508800000000004,238505,5.721879332981189,33,0,0.4,,0.7,1.0,0.5,0.9230769230769231,0.5561,1.0,,,,
SWE-Agent,psf__requests-2317,1,0.044317800000000004,544642,42.2405682879762,58,0,0.6,,0.7749999999999999,1.0,0.4571428571428572,0.8888888888888888,0.5926,1.0,,,,
SWE-Agent,pylint-dev__pylint-4970,0,0.052835,504399,14.24588249802764,54,0,0.6,,0.85,1.0,0.637037037037037,1.0,0.5754,1.0,,,,
SWE-Agent,pytest-dev__pytest-5262,1,0.03515465,236437,8.430391583038727,36,0,0.6,,0.85,1.0,0.6235294117647059,0.9375,0.5199,1.0,,,,
SWE-Agent,scikit-learn__scikit-learn-10297,1,0.0329172,240248,9.971583209990058,37,0,0.7,,0.825,1.0,0.5352941176470588,1.0,0.5725,0.7,,,,
SWE-Agent,scikit-learn__scikit-learn-12585,1,0.0178241,68524,5.779637208979693,21,0,0.6,,0.85,1.0,0.5222222222222223,1.0,0.5733,1.0,,,,
SWE-Agent,sympy__sympy-13480,0,0.01696,117280,8.520898457965814,26,0,0.75,,0.75,1.0,0.575,1.0,0.4988,1.0,,,,
SWE-Agent,sympy__sympy-18199,0,0.03637749999999999,262242,11.127947790984763,39,0,0.7,,0.85,1.0,0.6499999999999999,0.9444444444444444,0.629,1.0,,,,
SWE-Agent,sympy__sympy-20801,0,0.09286925,864947,12.683865664992481,63,0,0.6,,0.85,1.0,0.67,0.9666666666666667,0.6345,1.0,,,,
live-swe-agent,django__django-11099,1,0.01155015,28588,80.0,25,0,0.85,,0.9,1.0,0.7375,1.0,0.7284,0.9666666666666667,,,,
live-swe-agent,django__django-15128,1,0.04719505,179694,161.0,46,0,0.7,,0.85,1.0,0.5466666666666666,0.9333333333333333,0.5763,1.0,,,,
live-swe-agent,django__django-16901,1,0.03048689999999999,134390,88.0,43,0,0.85,,0.9,1.0,0.7285714285714285,0.9285714285714286,0.687,1.0,,,,
live-swe-agent,matplotlib__matplotlib-20676,0,0.07231955000000001,434489,247.0,82,0,0.75,,0.875,1.0,0.5888888888888889,0.9629629629629629,0.5846,1.0,,,,
live-swe-agent,matplotlib__matplotlib-22719,1,0.028769849999999996,102565,100.0,30,0,0.6,,0.75,1.0,0.6222222222222222,0.7777777777777778,0.5794,1.0,,,,
live-swe-agent,matplotlib__matplotlib-23299,0,0.08743915000000001,358309,343.0,71,1,0.6,,0.775,1.0,0.5611111111111111,0.8333333333333334,0.4786,0.925,,,,
live-swe-agent,pallets__flask-5014,1,0.2987463999999999,2233118,847.0,181,1,0.6,,0.8125,1.0,0.6035714285714285,0.8928571428571429,0.6462,0.9928571428571429,,,,
live-swe-agent,psf__requests-2317,0,0.04277960000000001,207062,155.0,55,0,0.75,,0.85,1.0,0.6388888888888888,0.9444444444444444,0.6409,0.9625,,,,
live-swe-agent,pylint-dev__pylint-4970,0,0.018668499999999998,89137,60.0,31,0,0.85,,0.9,1.0,0.65,1.0,0.7223,1.0,,,,
live-swe-agent,pytest-dev__pytest-5262,1,0.027150799999999996,63534,103.0,27,0,0.7,,0.75,1.0,0.7125,0.75,0.5502,1.0,,,,
live-swe-agent,scikit-learn__scikit-learn-10297,1,0.02235415,92117,61.0,34,0,0.85,,0.85,1.0,0.6090909090909091,0.9090909090909091,0.6101,1.0,,,,
live-swe-agent,scikit-learn__scikit-learn-12585,1,0.0175207,46960,82.0,24,0,0.6,,0.85,1.0,0.7571428571428571,0.8571428571428571,0.6663,0.85,,,,
live-swe-agent,sympy__sympy-13480,1,0.008448599999999999,25159,57.0,22,0,0.85,,0.9,1.0,0.6571428571428571,1.0,0.7019,1.0,,,,
live-swe-agent,sympy__sympy-18199,0,0.0226414,100726,83.0,34,0,0.85,,0.9,1.0,0.7363636363636363,0.9090909090909091,0.6916,1.0,,,,
live-swe-agent,sympy__sympy-20801,0,0.060666950000000004,340570,172.0,58,0,0.75,,0.825,1.0,0.6105263157894737,0.9473684210526315,0.6656,0.9888888888888889,,,,
